OID_,ORIG_FID,MERGE_SRC,cat_ID_con,cat_ID,cat_ID_txt,Shape_Length,Shape_Area,AwcHuc12_non_north_area,AwcHuc12_north_area,AwcHuc12_wtd_north_per,AwcHuc12_cat_elev_ZONE_CODE,AwcHuc12_cat_elev_COUNT,AwcHuc12_cat_elev_AREA,AwcHuc12_cat_elev_MIN,AwcHuc12_cat_elev_MAX,AwcHuc12_cat_elev_RANGE,AwcHuc12_cat_elev_MEAN,AwcHuc12_cat_elev_STD,AwcHuc12_cat_elev_SUM,AwcHuc12_cat_elev_VARIETY,AwcHuc12_cat_elev_MAJORITY,AwcHuc12_cat_elev_MINORITY,AwcHuc12_cat_elev_MEDIAN,AwcHuc12_cat_elev_PCT90,AwcHuc12_wtd_elev_MIN,AwcHuc12_wtd_elev_MAX,AwcHuc12_wtd_elev_MEAN,AwcHuc12_wtd_elev_STD,AwcHuc12_wtd_slope_MIN,AwcHuc12_wtd_slope_MAX,AwcHuc12_wtd_slope_MEAN,AwcHuc12_wtd_slope_STD,AwcHuc12_cat_slope_ZONE_CODE,AwcHuc12_cat_slope_COUNT,AwcHuc12_cat_slope_AREA,AwcHuc12_cat_slope_MIN,AwcHuc12_cat_slope_MAX,AwcHuc12_cat_slope_RANGE,AwcHuc12_cat_slope_MEAN,AwcHuc12_cat_slope_STD,AwcHuc12_cat_slope_SUM,AwcHuc12_cat_slope_MEDIAN,AwcHuc12_cat_slope_PCT90,AwcHuc12_non_wetland_area,AwcHuc12_wetland_area,AwcHuc12_wtd_wet_per,AwcHuc12_wtd_glacier_area_sqm,AwcHuc12_wtd_glacier_per,AwcHuc12_wtd_lake_area_sqm,AwcHuc12_wtd_lake_per,AwcHuc12_wtd_lcld_mn_2001,AwcHuc12_wtd_lcld_mn_2002,AwcHuc12_wtd_lcld_mn_2003,AwcHuc12_wtd_lcld_mn_2004,AwcHuc12_wtd_lcld_mn_2005,AwcHuc12_wtd_lcld_mn_2006,AwcHuc12_wtd_lcld_mn_2007,AwcHuc12_wtd_lcld_mn_2008,AwcHuc12_wtd_lcld_mn_2009,AwcHuc12_wtd_lcld_mn_2010,AwcHuc12_wtd_lcld_mn_2011,AwcHuc12_wtd_lcld_mn_2012,AwcHuc12_wtd_lcld_mn_2013,AwcHuc12_wtd_lcld_mn_2014,AwcHuc12_wtd_lcld_mn_2015,AwcHuc12_wtd_lcld_mn_2016,AwcHuc12_wtd_lcld_mn_2017,AwcHuc12_wtd_lcld_mn_2018,AwcHuc12_wtd_lcld_mn_2019
396,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4092891,Bristol_Bay_4092891,4092891.000000000000000,4092891,220900.000000000000000,768155700.000000000000000,621157000.000000000000000,146998700.000000000000000,19.1365757,396,535.000000000000000,53500.000000000000000,151,154,3,152.312149532710379,1.129776280920118,81487.000000000000000,4,151,153,152,154,151,730,315.553975841095337,92.786615671235111,0.000003910973646,44.093914031982422,8.882820930001365,7.181748042906890,396,535.000000000000000,53500.000000000000000,0.000003910973646,6.713574886322021,6.713570975348375,1.263742726238335,1.514920338829580,676.102358537509417,0.000003995477527,3.435374498367310,757742600.000000000000000,10413100.000000000000000,1.3555976,,,215209.761233538796660,0.028016424434986,499.563917315199717,489.429236676885694,437.234708796667178,480.086651313009611,487.877427193473181,498.632689700798892,476.648740483209906,493.061664191256568,481.552134026994281,491.076174791127528,482.868740412914235,494.520570504129125,501.036005330689022,434.811577262265416,448.616175731041437,465.673469454174608,473.594096613486215,486.463818988781611,488.983723351918059
397,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4093211,Bristol_Bay_4093211,4093211.000000000000000,4093211,153180.000000000000000,343637600.000000000000000,260211300.000000000000000,83426300.000000000000000,24.2774067,397,4924.000000000000000,492400.000000000000000,601,641,40,609.967709179529379,10.238582293267662,3003481.000000000000000,41,601,641,607,626,600,2466,1136.834066761028907,370.689652137209009,0.000015464682292,78.982704162597656,25.108394689106689,14.692057675728059,397,4924.000000000000000,492400.000000000000000,0.000015493889805,21.427875518798828,21.427860024909023,3.126796241231614,3.916182491246929,15396.344691824466281,1.359029650688171,8.982829856872559,343631300.000000000000000,6300.000000000000000,0.0018333,21023915.246389403939247,6.118048562319549,23365546.834709815680981,6.799473292419053,525.866610422468170,520.326645214017276,519.294931504606666,508.784887034161898,518.773987026947680,520.818948165980146,507.283476813882260,526.743905938729426,504.422906890005095,513.258716893526525,519.019572855934030,528.039398592195539,520.534278346990845,507.904616191400578,511.337869836616846,514.085424628139890,516.224087452953540,529.010203804234948,517.800061728897958
398,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4093483,Bristol_Bay_4093483,4093483.000000000000000,4093483,86680.000000000000000,129194700.000000000000000,116610500.000000000000000,12584200.000000000000000,9.7404928,398,3485.000000000000000,348500.000000000000000,103,111,8,105.645911047345720,1.824042700709060,368176.000000000000000,9,104,111,105,109,103,441,155.414568863895880,51.230724341730117,0.000002683844968,32.202682495117188,2.080251724462167,2.613918873385618,398,3485.000000000000000,348500.000000000000000,0.000002685824711,8.365806579589844,8.365803893765133,1.075549757578377,1.558713821316765,3748.290905160645252,0.000002816665074,3.434921169281006,125952300.000000000000000,3242400.000000000000000,2.5097005,,,8160973.125500936992466,6.316801792566519,488.467776748964070,486.470446036310079,398.100831843757248,472.269314566045637,479.333956948009074,490.263760819911397,459.901101980185501,481.620807200295246,480.730559999751677,478.478530195884332,478.099554905728894,486.888049587171224,487.137844709468482,399.128755626456552,406.367136739547561,425.837012762619906,467.586846414091099,475.121409040151661,459.092778490484591
399,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4093503,Bristol_Bay_4093503,4093503.000000000000000,4093503,61900.000000000000000,47903700.000000000000000,43525400.000000000000000,4378300.000000000000000,9.1397953,399,144.000000000000000,14400.000000000000000,87,89,2,88.506944444444443,0.565151501047110,12745.000000000000000,3,89,87,89,89,87,162,117.054164918367277,16.796703921626470,0.000002253730372,24.181697845458984,0.978365680364451,1.495771160311278,399,144.000000000000000,14400.000000000000000,0.000002253730372,3.436136245727539,3.436133991997167,1.232293178918965,1.361096306510305,177.450217764330944,0.678707391023636,3.368494391441345,47507800.000000000000000,395900.000000000000000,0.8264498,,,2106939.192108125891536,4.398280700881406,494.637081164377491,501.342777558536000,418.565214849335916,478.252441650463368,490.064077909114530,498.908397488499645,466.109841311037314,494.286349488657834,489.384743076568213,492.979257366101820,479.745830697177382,495.958282971881658,501.736438673091072,408.717646272739614,425.995045863892017,456.607389171815214,475.542906182080742,475.487781807701822,478.655583326546378
400,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4093581,Bristol_Bay_4093581,4093581.000000000000000,4093581,90620.000000000000000,129799500.000000000000000,108445600.000000000000000,21353900.000000000000000,16.4514503,400,15588.000000000000000,1558800.000000000000000,127,300,173,157.186232999743595,34.602822092153076,2450219.000000000000000,174,132,281,139,211,127,564,258.512951128470263,75.028048956764422,0.000003286674200,38.635330200195312,8.758079517520011,6.272411034205879,400,15588.000000000000000,1558800.000000000000000,0.000003286674200,22.046871185302734,22.046867898628534,4.256981696015079,4.788500545251390,66357.830677483056206,3.366733074188232,11.051575946807862,129001900.000000000000000,797600.000000000000000,0.6144862,,,773.245387595535135,0.000595722932365,504.426915357911014,501.026964664743389,451.471029549420962,485.531218533196238,490.806663353862348,499.985004564726069,482.209026228913956,500.579331199274009,488.953662379288630,492.382531519762722,483.554702444928239,497.081456400063928,504.255853836107860,473.468116595210404,465.098121333286031,471.998858239055949,477.172443653487505,484.089817757388630,491.102415648748661
401,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4093591,Bristol_Bay_4093591,4093591.000000000000000,4093591,82560.000000000000000,111181100.000000000000000,94612500.000000000000000,16568600.000000000000000,14.9023533,401,6508.000000000000000,650800.000000000000000,129,183,54,139.362476951444251,10.986483264275943,906971.000000000000000,55,132,183,134,157,129,567,243.720031552126301,68.082366985429346,0.000003294305316,39.039375305175781,7.573213281374684,5.735996501743196,401,6508.000000000000000,650800.000000000000000,0.000003294305316,11.653412818908691,11.653409524603376,2.141204120750508,1.888502695446685,13934.956417844305179,2.444114565849304,4.101381301879883,110178600.000000000000000,1002500.000000000000000,0.9016820,,,76911.411077167707845,0.069176695568912,501.333705998595860,498.317174411841847,432.569509565925273,480.557837618084193,488.734607770568289,498.187418545053958,478.066150631721996,494.037500978130936,483.791707403510543,490.571785132543482,481.728604052310516,493.553198340364361,501.098648061585095,458.425420327738721,445.257979098962778,467.524587362422494,473.574867490966881,482.806646993062088,486.536510252191249
402,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4093594,Bristol_Bay_4093594,4093594.000000000000000,4093594,53260.000000000000000,43509400.000000000000000,34550300.000000000000000,8959100.000000000000000,20.5911827,402,16639.000000000000000,1663900.000000000000000,24,60,36,35.250375623535284,7.740832262280807,586531.000000000000000,37,35,60,34,46,24,152,74.540041921975401,28.761751880313106,0.000000565154835,29.431035995483398,3.324991531358741,2.898939838062852,402,16639.000000000000000,1663900.000000000000000,0.000000588911689,13.470290184020996,13.470289595109307,2.788676733469344,2.175031262054061,46400.792168196414423,2.872953176498413,5.731519222259521,38808100.000000000000000,4701300.000000000000000,10.8052511,,,718094.136441665468737,1.650434472646521,500.359677577438958,505.256610175816604,438.707875735691914,487.298677264727701,495.801725063359697,507.755987080693160,483.751086332511022,506.757594992832765,499.305830023382839,497.137711023880513,492.750794621313958,503.035782462788006,510.410164618461636,480.116432442016787,457.167057170730118,459.238286045003804,474.170550704067750,478.050403883198953,489.610180487548291
403,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4093883,Bristol_Bay_4093883,4093883.000000000000000,4093883,79160.000000000000000,67859300.000000000000000,61059100.000000000000000,6800200.000000000000000,10.0210285,403,23043.000000000000000,2304300.000000000000000,102,117,15,107.406934860912259,2.697939472048367,2474978.000000000000000,16,106,117,107,112,102,441,150.419556346734623,36.254712546327703,0.000002631806410,30.967716217041016,1.838192765367746,2.135831553500365,403,23043.000000000000000,2304300.000000000000000,0.000002631806410,7.410115718841553,7.410113087035143,1.100242175981142,1.402339186977569,25352.880461133467179,0.000002922872227,3.368327379226685,66585500.000000000000000,1273800.000000000000000,1.8771193,,,4054084.873720119241625,5.974250948241611,486.165233746895638,487.272159822474578,396.344748461209349,470.897922352579826,480.619574059286492,489.662575576873678,459.642592737971825,481.757053196834647,479.618701783820313,483.872819304911843,475.409283933763788,487.569910147805842,487.782693496834042,398.845709134521599,409.168919814936601,420.806033689931894,469.510673732919827,473.439543956613022,467.209764128000700
404,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4093891,Bristol_Bay_4093891,4093891.000000000000000,4093891,363860.000000000000000,1652203800.000000000000000,1354031800.000000000000000,298172000.000000000000000,18.0469265,404,4300.000000000000000,430000.000000000000000,126,151,25,128.117441860465220,3.349130114774519,550905.000000000000000,26,127,151,127,129,126,730,280.328759200287323,88.309375524952316,0.000003234379164,49.904003143310547,7.974155904922489,6.610914389767678,404,4300.000000000000000,430000.000000000000000,0.000003234379164,15.812926292419434,15.812923058040269,1.410299502541568,2.507999849178406,6064.287860928742703,0.000003341712613,3.434896278381348,1626006900.000000000000000,26196900.000000000000000,1.5855732,,,802166.867586112814024,0.048551326875420,500.528403578299105,494.212364842642444,434.665938729834465,481.551263046363317,489.013501361031501,498.861188613655997,478.357965887742296,495.156274667809271,483.855580891414490,491.391457095063402,482.979269203957699,495.710477545203105,502.073476407691942,439.365084985278031,447.516021933856166,466.089859011340081,474.402739904121404,485.475901701716055,488.551387244115631
405,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4094161,Bristol_Bay_4094161,4094161.000000000000000,4094161,396520.000000000000000,1920880000.000000000000000,1572717100.000000000000000,348162900.000000000000000,18.1251774,405,7389.000000000000000,738900.000000000000000,113,275,162,148.349303017999432,37.516933423886812,1096153.000000000000000,163,116,267,140,207,113,730,268.858147932197369,89.956236393572439,0.000002927279183,49.904003143310547,7.779998401925423,6.492365452280355,405,7389.000000000000000,738900.000000000000000,0.000002927279183,24.740856170654297,24.740853243375113,7.145669861667686,5.697339551962441,52799.354607862536795,6.742728710174561,14.527125740051270,1885145600.000000000000000,35734400.000000000000000,1.8603140,,,2151762.739540424663574,0.112019633685625,500.183739119569793,494.541344748240704,433.611824424221993,481.043416663196581,488.805423035275908,498.646674857356402,478.361993981924286,495.393590021239731,483.963910291117656,491.456035723210960,482.838865259673810,495.207547322060122,501.886084138518925,438.865174190996186,447.902309358211085,466.099286733164490,474.474719295323723,484.987954010662634,488.004647349130607
406,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4094233,Bristol_Bay_4094233,4094233.000000000000000,4094233,85660.000000000000000,132702900.000000000000000,94547500.000000000000000,38155400.000000000000000,28.7524986,406,1646.000000000000000,164600.000000000000000,128,131,3,129.886391251518717,0.587307613873296,213793.000000000000000,4,130,128,130,131,128,669,280.080306459013002,108.778437008625886,0.000003331590051,49.659168243408203,7.076364165950826,6.927382696876172,406,1646.000000000000000,164600.000000000000000,0.000003331590051,3.435954332351685,3.435951000761634,0.541756114227523,1.085899411656884,891.730564018502832,0.000003405656116,2.774097323417664,132173400.000000000000000,529500.000000000000000,0.3990116,,,798483.593578281113878,0.601707719709427,495.460534773541724,491.430621335326805,413.091398906878283,479.554635957463404,482.945530203178407,495.645940668966432,471.428362906913094,492.778682304603990,487.956327254337964,489.103026384498492,480.048796220728491,499.239226874471115,495.385195802054398,409.517911816543119,438.398812686081271,457.624073776835644,476.300753035541902,481.699286903304539,471.043038999145551
407,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4094251,Bristol_Bay_4094251,4094251.000000000000000,4094251,103240.000000000000000,176038700.000000000000000,135279700.000000000000000,40759000.000000000000000,23.1534309,407,1767.000000000000000,176700.000000000000000,148,154,6,151.301641199773456,1.069784961789621,267350.000000000000000,7,151,148,151,153,148,679,264.048783591332665,71.141890973628961,0.000003795694511,38.512248992919922,7.697669145578143,5.842925797543567,407,1767.000000000000000,176700.000000000000000,0.000003795694511,6.747632980346680,6.747629184652169,1.496689445214204,1.750835984725963,2644.650249693498608,0.678720116615295,3.436092710494995,175671800.000000000000000,366900.000000000000000,0.2084201,,,45297.749420765780087,0.025731699575585,506.231820616715538,501.639039597544070,461.538462281308796,488.410661973759659,490.150483388028931,503.239272387264577,495.399951828770384,503.668855200587188,490.284664678843740,493.743129777712170,491.339748021315984,501.558879950829294,504.146309873906716,473.561934392835724,476.518980201511965,476.885959166931798,477.506170518187105,493.884621960967650,496.510323582260128
408,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4094411,Bristol_Bay_4094411,4094411.000000000000000,4094411,59660.000000000000000,43072200.000000000000000,38531300.000000000000000,4540900.000000000000000,10.5425310,408,3169.000000000000000,316900.000000000000000,329,343,14,334.028084569264649,2.971968570346784,1058535.000000000000000,15,333,343,333,338,329,672,412.152014524455126,69.703619728393946,0.000008476430594,28.436811447143555,3.513081374785053,3.778105250775561,408,3169.000000000000000,316900.000000000000000,0.000008476430594,5.230978012084961,5.230969535654367,1.437795525682809,1.424333942392065,4556.374020888820269,0.679338753223419,3.434976148605347,38871000.000000000000000,4201200.000000000000000,9.7538548,,,265023.622713387943804,0.615300873216107,495.737742673930313,484.268045282111075,424.249673803512906,478.446780057666274,485.006022446037605,490.663513820985656,461.927781724634656,492.614391649376216,477.358665217936959,472.161582180612129,485.454000492196769,486.444941284629465,488.930857954787427,433.155473832308246,437.336135604860090,470.200384470726760,475.091228216809952,481.406935331831562,484.105548358338297
409,1,D:\GIS\outputs_2023\outputs_2023.gdb\Bristol_Bay_Watersheds\Bristol_Bay_wtd_4094434,Bristol_Bay_4094434,4094434.000000000000000,4094434,53560.000000000000000,52071800.000000000000000,38591500.000000000000000,13480300.000000000000000,25.8879089,409,1705.000000000000000,170500.000000000000000,24,127,103,48.192375366568889,24.204031327049652,82168.000000000000000,104,27,123,37,81,24,1214,351.852369228647490,265.894648255590198,0.000000642212342,72.919982910156250,24.271495782032904,14.488499334655701,409,1705.000000000000000,170500.000000000000000,0.000000681927247,35.656177520751953,35.656176838824706,10.648388126866974,8.271635152488848,18155.501756308192853,8.423415184020996,23.578038406372073,51938600.000000000000000,133200.000000000000000,0.2558006,211197.194703654851764,0.405588427332366,682211.540347509668209,1.310136274043743,542.073717443985174,515.931315990610415,514.451382514141869,503.672241021053480,511.405651427450550,520.131397416642699,497.603695282279716,521.277301725698635,514.252754850040787,517.127575770375984,508.539612611816722,527.679189119642729,521.495997833766296,503.257509822971485,501.315314623267341,500.497758863721231,497.584540960748882,518.399194957728469,512.685768496581545
